0,0,"217,364"
0,0,"217,364"
0,0,"225,364"
0,0,"227,364"
0,0,"229,364"
0,0,"230,364"
0,0,"231,364"
0,0,"233,364"
0,0,"234,364"
0,0,"236,364"
0,0,"236,364"
0,0,"244,364"
0,0,"249,364"
0,0,"252,364"
0,0,"257,364"
0,0,"261,364"
0,0,"262,364"
0,0,"262,364"
0,0,"263,364"
0,0,"263,364"
0,0,"265,364"
0,0,"267,364"
0,0,"267,363"
0,0,"269,363"
0,0,"270,363"
0,0,"271,363"
0,0,"274,363"
0,0,"277,363"
0,0,"282,363"
0,0,"287,363"
0,0,"293,363"
0,0,"298,363"
0,0,"305,363"
0,0,"313,363"
0,0,"314,363"
0,0,"320,363"
0,0,"325,363"
0,0,"328,363"
0,0,"331,364"
0,0,"336,364"
0,0,"338,364"
0,0,"340,364"
0,0,"341,364"
0,0,"342,364"
0,0,"343,364"
0,0,"344,364"
0,0,"344,364"
0,0,"349,364"
0,0,"351,364"
0,0,"355,364"
0,0,"358,364"
0,0,"358,364"
0,0,"366,364"
0,0,"368,364"
0,0,"373,364"
0,0,"378,364"
0,0,"383,364"
0,0,"386,364"
0,0,"390,364"
0,0,"396,366"
0,0,"400,366"
0,0,"406,367"
0,0,"411,367"
0,0,"417,367"
0,0,"421,367"
0,0,"426,367"
0,0,"430,367"
0,0,"430,367"
0,0,"440,367"
0,0,"443,367"
0,0,"447,367"
0,0,"449,367"
0,0,"452,367"
0,0,"454,367"
0,0,"455,367"
0,0,"457,367"
0,0,"458,367"
0,0,"460,367"
0,0,"460,367"
0,0,"465,367"
0,0,"465,367"
0,0,"474,367"
0,0,"480,367"
0,0,"483,367"
0,0,"497,367"
0,0,"499,367"
0,0,"505,367"
0,0,"505,367"
0,0,"512,365"
0,0,"513,365"
0,0,"514,365"
0,0,"516,365"
0,0,"518,365"
0,0,"520,365"
0,0,"524,365"
0,0,"526,365"
0,0,"527,365"
0,0,"527,365"
0,0,"532,365"
0,0,"537,364"
0,0,"537,364"
0,0,"547,363"
0,0,"555,363"
0,0,"566,363"
0,0,"573,361"
0,0,"580,361"
0,0,"591,360"
0,0,"591,360"
0,0,"601,360"
0,0,"612,359"
0,0,"614,357"
0,0,"615,357"
0,0,"617,357"
0,0,"617,357"
0,0,"619,357"
0,0,"620,357"
0,0,"621,356"
0,0,"622,356"
0,0,"623,356"
0,0,"623,355"
0,0,"622,353"
0,0,"615,350"
0,0,"606,345"
0,0,"599,344"
0,0,"577,336"
0,0,"551,331"
0,0,"525,322"
0,0,"503,317"
0,0,"463,308"
0,0,"441,303"
0,0,"393,288"
0,0,"393,288"
0,0,"353,273"
0,0,"322,262"
0,0,"247,227"
0,0,"204,200"
0,0,"187,181"
0,0,"149,143"
0,0,"149,143"
0,0,"105,96"
0,0,"84,74"
0,0,"78,64"
0,0,"68,51"
0,0,"63,37"
0,0,"58,24"
0,0,"56,15"
0,0,"53,0"
0,0,"51,0"
0,0,"49,0"
0,0,"47,0"
0,0,"44,0"
0,0,"38,0"
0,0,"33,0"
0,0,"30,0"
0,0,"25,0"
0,0,"20,0"
0,0,"17,0"
0,0,"14,0"
0,0,"12,0"
0,0,"10,0"
0,0,"10,0"
0,0,"10,0"
0,0,"7,0"
0,0,"6,0"
0,0,"4,0"
0,0,"3,0"
0,0,"1,0"
0,0,"0,0"
0,0,"0,0"
0,0,"0,0"
0,0,"0,0"
0,0,"0,0"
0,0,"0,0"
0,0,"0,0"
0,0,"0,0"
0,0,"0,0"
0,0,"3,5"
0,0,"17,19"
0,0,"17,19"
0,0,"46,48"
0,0,"165,166"
0,0,"237,235"
0,0,"316,297"
0,0,"399,368"
0,0,"483,434"
0,0,"569,491"
0,0,"647,539"
0,0,"724,584"
0,0,"800,626"
0,0,"864,659"
0,0,"914,684"
0,0,"978,724"
0,0,"978,724"
0,0,"1107,767"
0,0,"1175,767"
0,0,"1227,767"
0,0,"1277,767"
0,0,"1318,767"
0,0,"1318,767"
0,99,"-1,-1,DIGITIZER_BR"
0,99,"1365,767,MOUSE_BR"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,767"
0,0,"1365,766"
0,0,"1364,765"
0,0,"1361,764"
0,0,"1361,764"
0,0,"1349,760"
0,0,"1349,760"
0,0,"1342,759"
0,0,"1331,756"
0,0,"1324,754"
0,0,"1304,749"
0,0,"1286,744"
0,0,"1251,731"
0,0,"1223,720"
0,0,"1200,711"
0,0,"1125,683"
0,0,"1076,663"
0,0,"1027,647"
0,0,"982,629"
0,0,"960,621"
0,0,"911,602"
0,0,"887,592"
0,0,"887,592"
0,0,"843,572"
0,0,"843,572"
0,0,"827,557"
0,0,"797,527"
0,0,"790,519"
0,0,"782,506"
0,0,"779,496"
0,0,"774,485"
0,0,"774,485"
0,0,"773,481"
0,0,"770,475"
0,0,"768,470"
0,0,"768,470"
0,0,"767,470"
0,0,"767,470"
0,0,"767,470"
0,0,"777,468"
0,0,"786,468"
0,0,"786,468"
0,0,"814,461"
0,0,"814,461"
0,0,"850,450"
0,0,"850,450"
0,0,"868,448"
0,0,"868,448"
0,0,"872,446"
0,0,"872,446"
0,0,"872,446"
0,0,"872,446"
0,0,"872,447"
0,0,"870,450"
0,0,"868,454"
0,0,"866,456"
0,0,"865,457"
0,0,"864,459"
0,0,"862,460"
0,0,"862,461"
0,0,"862,461"
0,0,"861,462"
0,0,"861,462"
0,0,"861,463"
0,0,"78,214"
0,0,"78,214"
0,0,"78,214"
0,0,"78,213"
0,0,"78,213"
0,0,"80,213"
0,0,"80,213"
0,0,"80,213"
0,0,"83,213"
0,0,"84,213"
0,0,"85,213"
0,0,"86,212"
0,0,"87,212"
0,0,"93,218"
0,0,"93,218"
0,0,"109,233"
0,0,"123,244"
0,0,"133,252"
0,0,"142,260"
0,0,"142,260"
0,0,"156,267"
0,0,"165,272"
0,0,"182,278"
0,0,"189,281"
0,0,"194,282"
0,0,"201,285"
0,0,"206,287"
0,0,"212,292"
0,0,"218,296"
0,0,"227,302"
0,0,"235,310"
0,0,"235,310"
0,0,"248,320"
0,0,"256,326"
0,0,"265,331"
0,0,"279,338"
0,0,"289,344"
0,0,"298,349"
0,0,"308,356"
0,0,"308,356"
0,0,"325,366"
0,0,"334,371"
0,0,"334,371"
0,0,"349,382"
0,0,"354,383"
0,0,"358,384"
0,0,"361,385"
0,0,"364,388"
0,0,"367,390"
0,0,"367,390"
0,0,"373,392"
0,0,"373,392"
0,0,"375,394"
0,0,"377,395"
0,0,"380,396"
0,0,"387,399"
0,0,"387,399"
0,0,"401,404"
0,0,"427,414"
0,0,"441,417"
0,0,"441,417"
0,0,"459,427"
0,0,"464,428"
0,0,"464,428"
0,0,"467,429"
0,0,"469,430"
0,0,"469,431"
0,0,"471,434"
0,0,"471,435"
0,0,"474,437"
0,0,"474,437"
0,0,"484,440"
0,0,"487,442"
0,0,"487,442"
0,0,"494,444"
0,0,"495,445"
0,0,"495,445"
0,0,"498,445"
0,0,"498,445"
